id;description;vio
855028707868887;Wir alle ahnen was passiert, sollten wir uns nicht wehren.;nothing
876321135739644;"Hier wird sehr gut erklärt worum es eigentlich geht. Senkung der Löhne, dadurch mehr gewinn der Wirtschaft. (Letztes Drittel des Filmchens). Alles nur gelogen. Und das in einer ARD Reportage. ?? 
https://m.youtube.com/watch?v=lFq2aAcf-8s";nothing
1114444435260645;Oh schon wieder die bösen Amis ,das geht langsam auf den Keks .Was ist mit Russland ,ich finde die sind schuld;nothing
1064981010206988;Man liest alles bei Facebook,nur nicht die Besitzer von den Fundsachen!Hm;nothing
882737795097978;Ich wittere Drogenkrieg.;nothing
858401680864923;"extra für fritzchen zum nachlesen ;-)https://www.facebook.com/permalink.php?story_fbid=858385774199847&id=790669100971515";nothing
857132614325163;Es ist kein unpolitischer Verein, der dieses Konzert organisiert. Es ist die evangelische Kirche. http://www.sz-online.de/nachrichten/countdown-am-neumarkt-3023062.html;nothing
862303670474724;"Das scheint fast unmöglich zu sein mit dieser Neutralität
Aber es wäre sehr wünschenswert";nothing
1056982884340134;..und nächste woche sind sie wieder hier und kassieren weiter unsere steuergelder;nothing
855144681190623;Ihr seid NICHT das Volk! Lediglich eine unzufriedene keifende kleine Menge;nothing
925415830830174;"[@IND] 

Ich bin nicht aus Frankfurt aber ich würde dir empfehlen mal die Einheimische Presse zu lesen dann reden wir nochmal wer keinen Plan hat.

PESSEARTIKEL Frankfurter Rundschau

Rund 21 Prozent aller Frankfurter sind zum Jahresende als Deutsche mit ausländischen Wurzeln gemeldet gewesen. Bei den Kindern und Jugendlichen betrug die Zahl derer, die einen sogenannten Migrationshintergrund haben, sogar knapp über 50 Prozent. Diese Zahlen sind so hoch wie nie zuvor. Grund ist ein neues Verfahren der Datenerhebung, wie aus einer Mitteilung der Stadt hervorgeht. Nach der alten Methode hatten die Statistiker nur knapp 15 Prozent als Deutsche mit ausländischen Wurzeln registriert.

Da kommen dann noch die Migranten ohne deutschen Pass dazu.

Die Statistiker haben ermittelt, dass der Anteil der Deutschen mit Migrationshintergrund in den Stadtteilen sehr unterschiedlich ist: Am höchsten ist er am Frankfurter Berg mit knapp 30 Prozent, am niedrigsten in Harheim mit rund elf Prozent. Der größte Teil stammt aus der Türkei, viele Frankfurter kommen aus Polen, Marokko, der Russischen Förderation und Iran. Daneben leben in Frankfurt fast 180 000 Ausländer, sie stellen 26,3 Prozent der Bevölkerung.";nothing
1063856836986072;"Jemand schrieb weiter unten: „Ich fasse das mal zusammen, da wo die meisten ""Nazis"" sind, sind die Menschen am intelligentesten und dort wo Antifa und Multi Kulti sind, sind die Menschen am dümmsten.“ Treffender kann man es nicht ausdrücken! Daher ist Ihre ganzer Kommentar Unsinn.";nothing
862139217157836;Die Karla wieder - die ist soooooooo unglaublich klug .... Mädel verpiss dich doch bitte auf eine andere Seite - z.B. dort wo sich ebenso kluge Deppen trollen wie du es bist - versuchs doch mal. Dort wird es dir gefallen !!!;nothing
1013330395372050;Pippa Weiße, wenn es hart auf hart kommt werden wir von diesen Menschen nichts sehen. Entweder die sitzen im tiefsten Keller oder verziehen sich ins Ausland.( USA) Vergessen wir nicht das in vielen Ländern Europas ein Ruck geht und die Haltung von Merkel und Co macht sie nicht unbedingt zu Freunden. Auch die ersten Offiziere der Bundeswehr rügen bereits die Regierung, und viele erklären bereits nicht auf  deutschen zu schießen. Sollte das alles mal vorbei sein werden viele aus dem Keller kommen und erklären das sie das vorhergesagt hätten. War doch 89 zu Wende genauso. Deshalb immer die Namen in Erinnerung behalten.;nothing
856904871014604;Und vorsorglich habe ich deinen Müll mal blockiert :);nothing
998401373531619;"Hallo erstmal..
vor etwa 4 Monaten fand ich eure Bewegung noch sehr suspekt, dies hat sich nun geändert :-) 
Ich weiß nicht ob das jemand hören/lesen will, man hat ja doch in der heutigen Situation ein Mitteilungsbedürfnis..
Ja also wie fing es an..ich denke mir geht es damit nicht alleine, der Putsch in der Ukraine war so der Anfang..zuerst noch habe ich unserer Medienlandschaft glauben geschenkt, als dies aber immer skuriller wurde, dachte ich mir du machst dir jetzt mal ein eigenes ""Bild""..Nun gut das muss ich jetzt nicht alles auflisten, aber das war so der Wendepunkt.
Um mal einige Schlagwörter zu bringen.. Putin, Goldman Sachs, IWF, Springer, NWO, Stratfor, 9/11 etc.
Seitdem ist mein Weltbild ein anderes, viele Entwicklungen muss man zusammenhängend sehen..
Ich denke es gibt soviele Themen, die die breite der Gesellschaft noch nicht erreicht hat. 
Was mich stört, wobei ich Pegida noch nicht so lange verfolge..die Themen die man den Leuten vermittelt..
Viele wissen das unsere Presse/Politik nicht unabhängig ist und gesteuert wird..gut jeder kann selbst nachforschen..machen allerdings die wenigsten. Ich meine die Pegida-Bewegung kann mehr..Aufklärung ist angesagt:
Warum gibt es soviele ""Flüchtlinge/ Wer finanziert IS/Ukarine-Krieg/Nato/Ramstein/Waffenexporte/Bankenrettung/Griechenland/
Assad/Irak,Lybien,Afghanistan und viel mehr..
Viel Erfolg dabei..ich hoffe so langsam wird auch hier der Westen/Köln wach..";nothing
1096049613766794;Das habe ich bereits gemacht und gute Erfahrungen damit gemacht es sind auch sehr nette hilfsbereite Menschen dabei (einfach ein normales Volk wie wir auch!)! naja das kommt mir einfach vor und hört sich so gut an das sie ihr eigenes Land aufbauen sollen. Aber wen sollen sie Unterstützen das es zu einer guten Lösung kommt? es gibt dort so viele Kriegsparteien das da normale Leute einfach irgendwo dazwischen stehen würden und keine Chance hätten. Also lasst uns Lieber eine vernünftige Lösung suchen mit der alle Leben/ überleben können.  P.s. in jedem Krieg gibt es Kriegsflüchtlinge das ist normal es ist nur die Frage wie man damit umgeht. Achso die Forderungen der Flüchtlinge sind in erster Linie leben/ überleben und das kann man doch gewährleisten!!;nothing
952035534834870;Das Produkt des Dreisprungs(Kreissaal,Hörsaal,Plenarsaal)bittet um Aufmerksamkeit!Oder soll er etwa sein Lebensunterhalt mit so niederren Tätigkeiten wie arbeiten bestreiten?;nothing
857224307649327;Kamenz.......... Es wird Zeit ein Zeichen auch in unsere Stadt zu setzen...;nothing
1007245229313900;...welcher dieser linken Spacken hat schon jemals irgendwas für dieses Land getan...???;nothing
857256797646078;dieses video muss allen Menschen in Deutschland gezeigt werden!!!;nothing
968110309894059;"musste so lachen als es im Radio hieß der fordere eine ""ethnische Trennung"".Dürfte bei 1 Million ""Flüchtlinge"" schon logistisch ein kleines Problemchen darstellen.Manchmal frag ich mich echt wie die es schaffen sich jeden morgen die Schuhe anzuziehen,also selbständig mein ich.Soll ja Leute geben die selbst dazu zu blöd sind.";nothing
895539700484454;Nicht SCHWEIZ sondern Schweine;nothing
856852617686496;achso der live stream lügt ne ist klar der Platz war nicht voll habe x bilder gesehen und da war noch sehr sehr viel Platz;nothing
1111392195565869;Hoffentlich...ich will auch wieder Ruhe, Sicherheit und Zufriedenheit in meiner Heimat...;nothing
957631880941902;Ich bin auch stolz Sachse zu sein und würde es nie verleugnen  !!!      Grüsse aus Mannheim      :);nothing
1012961992075557;Danke Mami dass ich nicht in Berlin leben muss.;nothing
1152523241452764;Tchja,  Deutschland und der Demoktatie, manchmal tut sich schwer!;nothing
857528274285597;Benno Reinhardt ich? Wie soll ich weitermachen?;nothing
857377364300688;gesundheit;nothing
1010736975631392;solche typen kann nur brauchen für dem soldaten die suppenschüssel zu tragen;nothing
882736305098127;Ich stehe zu Pegida für eine besseres Aylpolitik. Nicht um Ihnen den Tod zu wünschen. Und seien wir doch mal ehrlich wenn du von einem Staat das Schlaraffenland bekommen kannst würdest du doch sicherlich auch versuchen was davon ab zu bekommen.;nothing
881943161844108;"Ihr erinnert euch an den ""Skandal"" in Görlitz, wo Herr Stöcker seine Immobilie nicht für ein Konzert der Migrationsindustrie zur Verfügung stellte? 

https://www.hitradio-rtl.de/top-aktuell/lokal/goerlitzer-kaufhausbesitzer-verteidigt-absage-des-benefiz-konzerts-fuer-asylbewerber-echo-aus-dem-rathaus-1099969/

Nun, daraufhin wurde er, auch in Lübeck, scharf angegriffen. 

Nun streicht er der Universität 1 Million Euro seiner sonstigen Zuwendung, der Bumerang kommt sozusagen zuverlässig zurück. 

(...)Der Lübecker Unternehmer, Chef von „Euroimmun“ und Honorarprofessor für Medizin, Winfried Stöcker (Foto), ist ein Mann der Tat und jemand, der sich nicht vom Gutmenschenmainstream am Nasenring spazieren führen lässt. Im Dezember vergangen Jahres sagte er eine schon geplante Benefizveranstaltung in seinem Unternehmen ab, weil er nach einiger Recherche zu dem Schluss gekommen war, den bunten Asyl-Irrsinn zugunsten von Scheinasylanten nicht unterstützen zu wollen (PI berichtete). Da brach der übliche linke Gesinnungsterror über ihn herein, angeführt von der Lügenpresse. Hendrik Lehnert, Präsident der Lübecker Universität, die Stöcker jährlich mit einer Million Euro unterstützte, trat auch noch nach. Nun zieht der Chef des international führenden Biotechnologie-Unternehmens Euroimmun die Konsequenzen.(...)";nothing
1069074516464304;Ein Mahnmal völliger Unfähigkeit der Typ !!!;nothing
982693615102395;"Unsere Polizei musste eine Polizei kaserne Räumen das die rein können nun mussten viele ihre Ausbildung aufgeben danke Frau Merkel und co.
Die wollen sich nicht integrieren oder ist es bei uns gang und gebe alle zu verprügeln mit Stühlen und Steinen usw zu bewerfen?
Wenn ja dann sry :D";nothing
963495173688906;Dann muss der Wähler denen die Macht eben wieder nehmen !!;nothing
1012242285480861;Wieso klein beigeben ,es heißt seit 581 Jahren Weihnachtsmarkt .sie wollen bei uns leben also müßen sie auch mit unserer Kultur leben und sich uns anpassen Punkt .;nothing
857088534329571;"Das ist nicht meine Meinung; denn die Griechen und die Mehrheit der Bulgaren und Rumänen suchen  und finden bei uns Arbeit. Zudem haben die Griechen, Rumänen und Bulgaren nichts mit dem Islam zu tun. Dennoch bin ich kein Freund der EU und auch die Türkei sollte EU- Mitglied werden, wenn das Land zu den Prinzipien und politischen Grundsätzen Kemal Atatürks zurückfinden würde. Eine AKP- Regierung unter dem Islamisten Erdogan wollen wir in Europa allerdings nicht.";nothing
1123527784352310;Ja Lahmarsch, das denkst du, wir Bürger denken anders!!!!!!!!!!!!!!!;nothing
857608180944273;Ich will euch auch nicht angreifen .Aber ich höre immer nur ich ich wir haben nun mal nur eine Welt lasst uns doch in Frieden zusammen leben;nothing
1035098359861920;"Und wie jeden Montag Gänsehaut vom feinsten.

Danke Dresden, Danke Deutschland! 

Dresden zeigt wies geht!";nothing
982747248430365;Top Interview mit Orban: http://m.diepresse.com/home/politik/aussenpolitik/4822692/index.do?xtor=CS1-15;nothing
857720807599677;Ich hätte sie auf 45 Jahre geschätzt.  Pegida ist trotzdem gut.;nothing
1065904426781313;"Zu Sachsen, Dresden, Bautzen, Clausnitz :                                                                                              Sachsen liegt da , wo die Sonne aufgeht , im Westen geht sie unter, lach.                                            Doch gommt der Sachse nach Berlin, da gönn' se ihn nich leiden.
Da wolln s'ihm eene drieberziehn, da wolln se mit ihm streiten!
Und dud ma'n ooch verscheißern, sein Liedschen singt er eisern!
Sing, mei Sachse, sing 
Politiker tun in öffentlichen Debatten ja
nach wie vor so, als wüssten sie nicht, warum
gerade im Osten Deutschlands die Bürger
gegen die sture und irrsinnige Asylpolitik
der Bundesregierung auf die Straße gehen:
Einfach erklärt
Weil sie dort keine dieser westdeutschen
Verhältnisse wollen, keine Städte mit einem 
sehr hohen Migrantenanteil, in denen man
denkt nicht mehr in Deutschland zu sein.
Weil sie keine No-Go-Areas (Ghettos) wollen
in die sich nicht mal mehr gerne Polizisten
trauen, weil dort vor allem kriminelle
türkisch-arabische und südosteuropäische
Banden ihr Unwesen treiben und die
Kriminalität entsprechend hoch ist";nothing
1057699644268458;gut das es noch Länder gibt die ihre Grenzen schützen will indem sie sie schließt;nothing
1123564051015350;Demokratie ist ein Fremdwort für die Altparteien und die CDU will jetzt auch Volksentscheide da kann man nur drüber lachen;nothing
945896032115487;Im besten Fall geht es den freimaurerisch durchsetzten Regierungen, Parteien und Medien in der EU darum, eine willenlose und identitaetslose Konsumermasse nach amerikanischem Vorbild in Europa zu schaffen. Im schlimmsten Fall planen die regierenden Verbrecher einen Vernichtungskampf gegen die europaeischen Voelker. Die entwurzelten Massen aus den US-verwuesteten Kriegsgebieten werden zu diesem Zweck nach Europa gelockt.;nothing
966745466697210;Alle PEGIDAS nach Berlin!;nothing
945858135452610;Den im richtigen Leben möglicherweise unausgelasteten Herbergsmüttern glotzt doch das Helfersyndrom aus dem Gesicht.;nothing
882739228431168;Hühü;nothing
1012969812074775;"3 Petitionen ein Ziel!

https://www.change.org/p/wir-fordern-das-misstrauensvotum-gegen-frau-merkel-sofortige-amtsenthebung-frau-merkels?recruiter=385732244&utm_source=share_petition&utm_medium=copylink

http://www.abgeordneten-check.de/kampagnen/frau-merkel-treten-sie-jetzt-zurueck/startseite/

http://www.civilpetition.de/kampagne/merkel-ruecktritt/startseite/";nothing
1035104806527942;Gänsehaut danke Dresden ??????;nothing
1111541628884259;damit kannst du Recht haben;nothing
1010197459018677;Und wo ist das Problem ???;nothing
982749421763481;das Militär und Polizei muß uns helfen und die Grenzen verteidigen;nothing
876363719068719;"Hauptsache Stunden gebraucht um das ""richtige"" Bild zu finden";nothing
856935757678182;Ich werde die Videoaufzeichnungen morgen auf meiner FB-Seite veröffentlichen !;nothing
1035113829860373;Tim Voigt ??????????;nothing
1010505942321162;Hundertprozentig Recht...Tatjana !!!!!!!!;nothing
858355617536196;"[@IND]: Nur meckern und nicht wählen gehen, hilft doch aber auf Dauer auch nicht weiter. Wie bereits gesagt, können Sie ja selbst eine Partei ins Leben rufen, wenn Ihnen die vorhandenen nicht zusagen. Oder wie sieht Ihr Lösungsvorschlag aus?

Es grüßt Sie
Frau Knutsen";nothing
855642151140876;Ok;nothing
862041743834250;Weniger ist mehr? Schwachsinn;nothing
857216270983464;Kann mir das einmal jemand erklären?! Ich habe bis jetzt 3mal zugehört, und ich verstehe es immer noch nicht, helft mir!!!Demut!!!https://www.youtube.com/watch?v=86Am74To4BM;nothing
982653845106372;Ist doch nicht anders zu erwarten erst kamen 10000 pro tag durch dann keiner mehr sammeln tut sich dann alles davor und was passiert bei massenansammlungen massenaufstand natürlich das erwartet uns an der deutsch osterreichischen grenze auch abwarten;nothing
982663398438750;Da hat Bayern jetzt aber die Lederhosen an ! Hoffentlich !;nothing
945833195455104;im Dom ist doch so viel Platz oder da wird eine Moschee draus;nothing
1063656660339423;selbst die hier im Westen sagen das die im Osten wenigstens Eier in der Hose haben was das angeht ??????;nothing
857564840948607;Schlaft ihr nachts eigentlich gut?;nothing
855356767836081;Am bestens 50 %Steuer auf 10-fach versteuertes Geld.;nothing
885310291507395;Perfekt. :-D;nothing
1111429458895476;Gut erkannt;nothing
857080720997019;"Ich muß gerade an den Text des von H. Grönemeyer gesungenen Liedes  ""Lächeln"" denken. Es weist doch eher eine Konformität mit dem  insgesamten von der PEGIDA eingestimmten und veräußerten Grundtenor auf.  Das ist nicht die einzige Widersprüchlichkeit, welche mir bei dem  ganzen Theater hier auffällt. Die Systemkonformen schmücken sich mit der  Parole: ""Je suis Charlie !"" und dies wenngleich Charlie Hebdo - mit all  seinen Karikaturen und Cartoons - eine sehr viel heftigere, weil enorm  provozierende, und somit auch eine weitaus schonungslosere, ja sogar  eine sehr viel aggressivere Religions-, insbesondere Islam-Kritik, als  die PEGIDA betrieb und immer noch betreibt. Tja, wie gesagt, mit Charlie  Hebdo wollen die Systemkonformen am liebsten eng umschlungen ins Bett steigen, jedoch die PEGIDA demhingegen können sie gar nicht oft bzw. laut genug zu ihrem Todfeind erklären und in die Hölle wünschen. Das paßt doch alles nicht zusammen ... das ist doch blankeste Absurdität !

  Es vergeht kaum mehr noch ein Tag, wo in unserem Lande nicht irgendwo  ein ""Ehrenmord"" geschieht (meistenteils sind Mädchen und Frauen die  Opfer), selbstverständlich nach Willen, im Auftrag und im Einverständnis  Allahs bzw. Mohammeds und also im Sinne des braven Befolgens der  Gesetze des von uns allen tolerierten Islams (des ""Ehrenmords"" Rechtsgrundlage). Dieser Islam jedoch ist gerade aufgrund dessen unmöglich tolerierbar, jedenfalls unmöglich tolerierbar für alle, die sich (mit Recht) MENSCHEN nennen wollen ! Toleriertes Morden ist  Mord-Beihilfe, ist mitvollzogenes Morden ! Niemand kann mich dazu  zwingen oder auch nur dazu verpflichten, sowas zu tolerieren ... noch  nicht einmal ein Gott ! Wer töten will, der soll es tun und sich dabei  hinter einem Gott verstecken, der so dumm ist, sich sowas unterjubeln  und andichten zu lassen ... es tut mir leid, aber so strunzdumm wie  dieser Gott bin ich auf gar keinen Fall ... ich lasse mich in sowas  nicht hineinziehen (als eine ""Tolerierende"" solch' Verbrechen gegen die  Menschlichkeit). Man nenne mich von daher gerne ""Mischpoke"" oder  '""Nazischwein"" ... damit vermag man mich nicht zu verletzen, denn um das  zu können, muß ich selbst es annehmen wollen (zum Vergleich: ungebetene  Gäste können nur dann meine Wohnung betreten, wenn ich selbst sie  hereinlasse) ... übles Vokabular also vermag nur dann bei mir zu ankern,  wenn ich selbst es an- bzw. aufnehme, mir selbst antue ... jedoch warum  sollte ich Leuten, denen solch' Vokabular aus dem Munde quillt, diesen  Gefallen tun ? Muß ich das ? Nein, auch dazu vermag mich niemand zu  zwingen ! Politik, Medien, Systemkonforme und vor allem die  Linksextremen beginnen sich tagtäglich immer tiefer zu begraben ...  unter einem wachsenden Berg ""immer schmutziger werdenden Vokabulars"" ! -  Wir halten es aus ... mit überlegenem ""Lächeln"" (H. Grönemeyer) ! - Und  damit ALLEN HIER eine gute Nacht ! ;)   ... http://ecollage.lima-city.de/dok/04/zitate45t.jpg";nothing
876320875739670;Ich bin eine Fachkraft, aber in meinen Beruf mußt du noch Geld mitbringen,selbst dann reicht es nicht. Mir reicht` s dermaßen mit dieser Regierung. Nun hängen sich die größten Spinner auch noch rein. Da muß man für einen ALG1 -Antrag noch einen Antrag stellen. Die sollen ihre dreckige Fresse halten und ihre Arbeit machen, wofür sie mehr als fürstlich bezahlt werden. Sorry, aber ich muß kotzen. Ich gehe von 5Millionen Arbeitslosen aus, aber man wird ja nur noch belogen und betrogen von den Dreckspack in Berlin.;nothing
993941297310960;Eckerhard Giesdorf zu spät ist es nie.;nothing
857176087654149;Ich frage mich immer wieder wie manche Medien Sachen in die Welt setzen die nicht stimmen..... da fehlen mir die Worte.... Beispiel NTV  sagt Pegida verliegt an Zulauf nur noch 17 000... RTL versteckt ihre Reporter und zeigt Berichte nachdem der Platz leer ist..... so langsam verlieren die alle ihre Glaubwürdigkeit.;nothing
982656815106075;unsere politiker sollten auf ...schadensersatz....verklagt werden,mit persönlicher haftung....!;nothing
1056767454361677;Gott bewahre uns von diesen Politversager die unser Deutschland verraten und verkaufen.;nothing
1035639266474496;Das kommt so langsam jetzt auch im Westen. Nächste Woche geht es in Erfurt mit der AfD-Demo weiter;nothing
1012882085416881;Und was habt ihr gegen christliche Flüchtlinge?;nothing
994328880605535;Falsch. Wenn die Linken hier mal die Backen halten würden wäre es für alle deutlich angenehmer;nothing
856930457678712;Sag das den Medien und Politikern dass sie nicht  mit Lügen gegen Pegida hetzen sollen. Nicht uns.;nothing
1063251137046642;einer weniger, bingo;nothing
1120432394661849;Rechtsfreie Multi-Kulti-No-Go-Area: https://www.youtube.com/watch?v=DGccTalO55M;nothing
856796717692086;Und ich habe heute an einer TU-Studie teilgenommen, da waren die Fragen schon falsch gestellt, eine passt ganz gut hier her. 1-5 Sehen sie sich eher LInks, Rechts oder sonstiges? Hallo gehts noch, genau das ist das Problem, ich bin weder das eine noch das andere, lyberal wenn schon den schon. Da ich aus jeden Lager etwas positivies Sehn kann, aber das geht den nicht in den Kopf. Das wird bei neuen Partein auch probiert zu projekttieren, das ist totaler Unsinn. Naja, ich habe natürlich Änderungsvorschläge zu den Fragen beigefügt :) das es besser formuliert wird.;nothing
1105674356137653;Dönerbude wäre politisch korrekt!;nothing
1035113196527103;wir wollen keine zustände wie in köln es müssen noch mehr werden DIE AUF DIE STRASSE GEHEN !!!!;nothing
857741500930941;Ghulam Rasul .. Die gute Helene kommt aus Krasnojarsk..und das ist nicht Serbien, sondern in Sibirien/Russland.. Das kannste auch bei Wikipedia nachlesen ..:-D;nothing
856977357674022;Was will uns Thomas damit nur sagen?;nothing
857731297598628;Was habt ihr immer mit eurer Fremdenfeindlichkeit ?? Habt ihr mal eine andere Schallplatte ? Hier gehts um Verbrecher die nicht nach gültigen Gesetz behandelt werden ! Kuscheljustiz pur. Hauptsache es werden laufend Gelder verballert für  den Kampf gegen die aber Millionen Rechtsradikalen in Deutschland ... die Medien sind voll von berichten * Gewalt von Deutschen Rechten die täglich leute ausrauben, vergewaltigen , abstechen und überall ihre Hakenkreuze hinschmieren ... das nervt einfach nur noch ^^ die wahren Probleme werden gar nicht angepackt und sobald wer dieses aufgreift ist ja gleich wieder Rassist , nazi blaaaaa....;nothing
1064096090295480;Du bist einfach nur Begriffsstutzig, da ist jedes weitere Wort überflüssig...!!!;nothing
888149277890163;Tja dort zeigen die Leute wenigstens Gesicht! Ich glaube kaum das die Leute in Deutschland so aufrichtig sein werden um dies auch zu tun.was eigentlich total. schade ist weil mit jedeTag der vergeht ohne Veränderung wird die Stimmung explosiver.;nothing
888343897870701;http://www.gloria.tv/media/25tzTcDmbC1;nothing
968076619897428;Da bin  gleicher Meinung und deshalb am Montag auf zu Pegida. Bei den massiven Vorfällen durch das Asylantenp.... muss der Deutsche auf die Strasse.;nothing
856825027689255;http://www.epochtimes.de/Pegida-und-Meinungsmanipulation-1000-Luebecker-Schueler-mussten-gegen-Pegida-demonstrieren-a1216756.html;nothing
856956497676108;Schon klar;nothing
1095898477115241;Mit der Kraft soll das Pack mal zurück gehen und ihr Land wieder aufbauen!! Aber lieber nach Deutschland zum Abkassieren!!!;nothing
857496690955422;Es heisst Spaten ! Räum dein Zimmer auf.;nothing
1035355633169526;Grad in den NDR Nachrichten war  nichts von Nordafrikanern zu hören. Anordnung von ganz oben, Asylanten nicht zu erwähnen. Lügenpresse.;nothing
960894740615616;http://www.presseportal.de/blaulicht/pm/6337/3089135 Einzelfall;nothing
855417087830049;Dresden ist wirklich ne sehr schöne Stadt...allerdings wäre sie noch schöner ohne das braune Gesocks!Aber da können ja die Anständigen und Gebildeten Dresdner nichts für.;nothing
857794847592273;Danke Constance. Ich verstehe, was du meinst. Aber ich suche gerne die Diskussion. Auch wenn es aussichtslos scheint. Das stört mich nicht so. Das liegt wohl an meinem Gemüt.  :-);nothing
1065030356868720;":D was die immer alles so finden. ich muß wohl mehr meine glotzen aufmachen wenn ich durch die gegend renne ;)";nothing
857275434310881;"We are starting to have the same problem with muslims in Australia, they come to our country then hate it and us and dont assimilate into our society.

Australia believes in PEGIDA! ????";nothing
856987001006391;"Bleiben wir auf der Sachebene: 
Ich habe Fragen gestellt, und zwar nach Differenzierungsbewußtsein im Angesicht popularistisch-totalitärwirkender Meinungsgenerierung. Sie, lieber Herr Klier, haben mit Gegenfragen geantwortet, die ich zwar durchaus differenziert einordnen kann, aber die zu beantworten Ihrer vice-versa-Aufforderung gar nicht nicht entspricht. Zumal, wenn Sie wirklich verstünden, was es hieße, internationalen Gästen zu erklären, was der eigentliche status controversiae ist ...";nothing
856751411029950;Du hast gut Reden, Marcel...;nothing
862362043802220;"Nicht runterkriegen lassen ;-)";nothing
1012249922146764;"Pfui, schämt euch. 
Wer da hingeht, der sollte auch auf Weihnachten verzichten.";nothing
982741491764274;Zu spät;nothing
856743701030721;Conni da wirst Du auch lange warten können. :-);nothing
1092001644171591;genau solche nachrichten habt ihr auch nöttig um die wahren gründe zu verstehen was so im osten ab geht und wer dafür verantwotlich dafür ist .;nothing
1063258467045909;Wenn der dann noch was wert ist..;nothing
882748891763535;So tapfer, dass sie ihre Frauen und Kinder zurücklassen und erwarten, dass wir diese nun herholen. Ohne Männer müssen die Frauen dort noch viel mehr Ansgt vor Vergwaltigungen haben. Das ist einfach nur feige!!!!!!!!!!!;nothing
856891404349284;Oh evi, das war jetzt aber mal fürchterlich einfallsreich.;nothing
857517210953370;Dann geht dort hin ihr alle pegida Freaks;nothing
857194137652344;Mal  eine simple Gegenfrage: Waren die Amis nun auf dem Mond oder nicht? Und  würde sich das auf die Umfallhäufigkeit der Reissäcke in China  auswirken?;nothing
1043590022346087;"Das gegenseitige Anzeigen wegen Volksverhetzung scheint ein neuer deutscher Volkssport zu sein. Es erinnert mich irgendwie an die "" antiamerikanischen Umtriebe "" und deren Verfolgung.Es ist einfach nur noch lächerlich.";nothing
856819781023113;Ich kenne auch einige-und die solltest du reden hören!!;nothing
1012883278750095;Ich vermute mal das sie schiß haben das ihre Geldquelle versiegt weil da jetzt soviele mit abzocker rein quackern  !!!;nothing
991408484230908;aber in München finden doch auch immer mehr Demos statt, oder ?;nothing
991379230900500;"Nope, dass liegt in Frankreich und war gastfreundlich! Und wehe wenn du noch einmal Asterix für deine scheiß patriotische Hetze missbrauchst! Seine Dummheit auf die Straße tragen ist eine Sache, aber es gibt Grenzen! Asterix bleibt auf der Seite des gesunden Menschenverstands! ;)";nothing
876330585738699;Die Arbeitsagentur in sich selbst ist schädlich, nämlich Volksschädlich. Facharbeiter werden in prekäre Beschäftigung sprich Leiharbeit gezwungen. Wehrt man sich wird man sanktioniert. Vielfach werden frische Gesellen ausgestellt und über die Hintertür wieder am selben Arbeitsplatz über Leihfirmen eingestellt. Zum Bruchteil eines Lohns der Stammbelegschaft. Die Mähr das Leihfirmen nur ungelernte und schwach Geistige in den ersten Arbeitsmarkt zu integrieren versuchen ist bereits mehrfach widerlegt. Die Arbeitsagentur ist ein Handlanger der Wirtschaft. Mehr nicht. Das einzige was sie mit dem Volk gemein hat ist, daß sie aus unseren Steuern finanziert wird.;nothing
856803754358049;Ne der Täter War ja kein Deutscher;nothing
1065239423514480;Abrakadabra;nothing
1056909091014180;Aaaaaaaaahahahaha....... saukomisch...... nee, nicht wirklich.... alles Kasperle Theater...;nothing
1111329755572113;"Was für eine Integration? Asyl ist ein "" ....... vorrübergehendes Obdach für Kriegsflüchtlinge und politisch Verfolgte"" . Vom bleiben ist nicht die Rede!! Und wenn in ihrer Heimat kein Krieg mehr ist, müssen Sie wohl wieder zurück. Diese Zeit werden Sie wohl mit dieser Lösung überleben. Und wer sich darüber beschwert was menschenwürdig ist, der soll mal so manchen Hartz4, oder Aufstocker fragen wie diese vom ""Amt"" behandelt werden. Darüber regen sich Viel zu wenige auf.";nothing
857518107619947;Ja,danke dir.Ich fand es auch sehr lustig.Weiss nicht wen du provozierst hast... aber mach ruhig weiter damit.Ich find s recht putzig.Schlaf schön und danke für den Tip (Y);nothing
1123842884320800;Ist halt ein wahrhafter Demokrat der Norbert. Berufspolitiker wie er haben sowieso bald ausgedient, auch hier bei uns.;nothing
855114574526967;Ich habe auch nichts gegen Ausländer ,aber man sollte schon noch merken in welchen  Land man sich befindet ohne erst zu Google . Und wenn ich durch die Stadt gehe (kein Touristenort)und ich höre in einer vollen Innenstadt manchmal eine ganze 3/4 Stunde kein einziges deutsches Wort  ,finde ich es schon mehr wie bedenklich Den sie wohnen ihr alle . man fühlt sich einfach fremd im eigenen Heimatland und gehört zu der Gruppe die ihre Meinung nicht frei äußern darf .;nothing
